% 1. Title: sin ln Function Dataset
%
% 2. Sources:
%      (a) Creators: Michael Camarata, Ariesh Grover, Miguel Lima, Jaden Martinez
%      (b) Donar: N/A
%      (c) Date: April, 2023
@RELATION math

@ATTRIBUTE x       NUMERIC
@ATTRIBUTE y       NUMERIC
@ATTRIBUTE output  NUMERIC

@DATA
89.59999999999918,89.59999999999918,9.685103280471148
88.19999999999926,88.19999999999926,9.653646413602178
45.00000000000037,45.00000000000037,8.311407974226594
76.9999999999999,76.9999999999999,9.38244436410583
19.80000000000001,19.80000000000001,6.6899510141072955
87.99999999999928,87.99999999999928,9.649111964719037
30.000000000000156,30.000000000000156,7.506640495161483
93.09999999999899,93.09999999999899,9.759341961929863
27.600000000000122,27.600000000000122,7.3418886341548255
44.40000000000036,44.40000000000036,8.284696166070779
80.09999999999972,80.09999999999972,9.458140531171829
13.799999999999967,13.799999999999967,5.994696300785005
24.100000000000072,24.100000000000072,7.040383966098464
86.09999999999938,86.09999999999938,9.602817242490556
28.500000000000135,28.500000000000135,7.38065932313213
82.99999999999956,82.99999999999956,9.532279774439942
31.200000000000173,31.200000000000173,7.584245494571295
50.300000000000445,50.300000000000445,8.525206478018042
14.899999999999963,14.899999999999963,6.051043593554175
49.20000000000043,49.20000000000043,8.489063848780068
6.8999999999999915,6.8999999999999915,4.35191896357429
7.799999999999988,7.799999999999988,4.962398442951941
23.90000000000007,23.90000000000007,7.023428886562521
48.10000000000041,48.10000000000041,8.435391165943534
60.40000000000059,60.40000000000059,8.897865743715048
14.099999999999966,14.099999999999966,5.93547012036626
27.200000000000117,27.200000000000117,7.313078908515873
45.60000000000038,45.60000000000038,8.337769455452412
25.30000000000009,25.30000000000009,7.139158170644674
82.1999999999996,82.1999999999996,9.512937546896014
8.899999999999984,8.899999999999984,4.940899719811414
2.500000000000001,2.500000000000001,1.5440061342023972
46.60000000000039,46.60000000000039,8.38095111140547
46.50000000000039,46.50000000000039,8.367429147981166
10.899999999999977,10.899999999999977,5.387304148471495
36.40000000000025,36.40000000000025,7.889826363993311
70.30000000000028,70.30000000000028,9.19666775348125
24.70000000000008,24.70000000000008,7.090390196496699
26.500000000000107,26.500000000000107,7.2332174314626165
56.700000000000536,56.700000000000536,8.765586047926156
